Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,1.0,0.0,0.0,1.0,0.0,0.0,39,453,4,4,4,42,34.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,696,4,4,5,128,152.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,42,2475,1,4,5,2,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,50,134,5,4,5,0,10.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,26,935,1,5,1,7,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,89,3,3,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,38,507,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,102,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,21,993,5,5,5,0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,63,471,3,3,1,174,172.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,634,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,39,296,3,4,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,45,282,1,1,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,315,1,3,1,54,53.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,23,867,3,5,3,19,2.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,62,1010,2,3,2,102,86.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,201,2,4,2,6,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,451,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,432,2,2,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1463,4,4,4,15,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,248,5,5,5,20,15.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,24,972,3,4,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,888,1,5,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,9,484,5,3,5,25,16.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1072,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1235,4,4,4,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,679,5,5,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,862,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,907,1,4,1,30,54.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,531,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,113,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,65,240,5,3,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,391,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,544,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,228,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,34,239,1,3,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,39,1749,5,3,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,140,5,4,5,25,17.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,84,5,2,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,544,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,192,4,4,4,4,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,48,192,2,1,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,919,1,4,1,0,11.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,30,1249,1,4,1,29,44.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,23,602,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1262,4,3,4,30,17.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,1306,3,5,3,7,0.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,33,2496,3,4,3,65,72.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,41,1930,1,5,1,0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,15,337,2,3,2,3,8.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,150,5,3,5,6,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,55,767,1,1,1,0,0.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,64,599,3,4,3,0,7.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,558,5,1,5,10,9.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,323,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,37,858,3,1,3,0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1013,3,5,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,42,689,1,5,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,821,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,460,4,3,4,51,37.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,49,1211,3,5,3,4,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,32,457,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,594,1,5,1,11,10.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,15,737,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,163,5,2,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,23,1117,3,3,3,20,11.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,1635,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,61,260,3,2,3,0,7.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,1390,2,3,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1416,5,3,5,20,21.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,1065,5,3,5,31,33.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,337,3,3,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,1121,2,4,2,31,14.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,944,5,5,5,11,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,38,812,2,4,2,19,21.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,522,1,5,1,5,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,32,942,5,4,5,7,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,45,334,5,5,5,40,25.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1211,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,1892,3,4,3,0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,35,405,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,406,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,472,1,5,1,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,25,811,2,1,2,0,5.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,271,5,5,5,4,4.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,222,2,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,373,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,45,406,4,4,4,34,27.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,761,1,3,1,5,4.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,41,1400,3,5,3,276,265.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,531,2,2,2,56,54.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,61,309,4,3,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,29,413,3,4,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,64,383,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,42,853,2,4,2,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,55,109,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,309,3,4,3,33,21.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,680,1,5,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,227,3,4,3,21,58.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,957,3,4,3,3,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,2475,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,17,530,5,5,5,0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,187,3,4,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,44,1171,1,4,1,114,115.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,44,406,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,1671,1,3,1,1,2.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,712,2,3,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,853,4,5,4,12,9.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,787,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,130,2,3,2,5,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,837,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,525,3,2,3,7,3.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,27,579,3,2,3,0,3.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,1042,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,143,3,4,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,26,594,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1416,5,5,5,0,17.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,106,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,271,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,43,397,2,3,2,0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,376,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,214,4,5,4,1,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,812,5,2,5,104,88.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,569,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,2125,5,4,5,0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,811,5,3,5,2,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,41,114,4,3,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,448,5,3,5,66,59.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,40,212,3,5,3,2,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,46,967,2,4,2,29,44.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,854,5,4,5,0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,31,1979,1,4,1,21,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,49,762,5,5,5,0,4.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,1182,2,4,2,0,26.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,65,157,1,1,1,38,43.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,44,391,2,4,2,0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,177,1,5,1,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,37,325,1,3,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,332,5,5,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,49,1744,5,4,5,9,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,18,828,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,728,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,731,5,5,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1182,1,3,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,299,1,3,1,0,55.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,612,2,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,641,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,972,4,2,4,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1145,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,489,4,4,4,36,12.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,11,867,3,4,3,44,57.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,852,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,16,280,5,3,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,177,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,403,5,5,5,19,16.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,38,223,5,3,5,0,18.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,1172,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,650,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1504,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,48,310,5,5,5,3,8.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,296,2,5,2,54,55.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,349,3,4,4,236,374.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,1428,5,4,5,111,99.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,280,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,202,3,1,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1050,5,4,5,0,9.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,19,994,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,413,2,4,2,54,74.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,37,216,3,5,3,5,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,802,2,5,2,2,4.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,48,173,5,1,5,19,27.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1171,1,5,1,7,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,18,920,3,4,3,0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,43,594,4,5,4,11,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1797,3,2,3,116,104.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,282,3,3,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,67,4,5,4,8,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,57,460,5,1,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,37,814,3,5,3,8,23.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,44,2342,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,719,5,4,5,0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,227,2,5,2,92,86.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,19,784,4,3,4,0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,173,5,1,5,73,73.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,38,101,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,907,3,3,3,1,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,50,1448,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,762,5,3,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,558,3,3,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,334,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,49,776,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,548,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1389,5,4,5,17,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,29,1249,5,3,5,21,63.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,488,4,5,4,106,90.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,862,4,1,4,8,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,1195,4,1,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,794,5,4,5,22,7.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,37,1482,3,5,3,18,13.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,20,209,4,2,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,255,4,4,4,71,70.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,33,190,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,837,5,5,5,2,20.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,977,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,28,948,5,4,5,92,91.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1089,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,446,3,5,3,31,24.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1389,5,4,5,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,337,1,2,1,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,36,610,1,3,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,1501,3,2,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,49,190,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,50,421,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,228,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,265,2,4,2,33,24.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,38,425,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,2409,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,144,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1514,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,56,448,1,5,1,0,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,407,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,44,599,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,371,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,820,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,835,2,5,2,15,11.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,1050,3,5,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,28,1171,4,5,4,1,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,24,711,5,3,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,500,5,5,5,4,16.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1127,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1319,3,5,3,4,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,762,1,2,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,29,1443,3,3,1,187,186.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,226,1,3,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,469,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,861,3,3,3,100,108.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,40,859,2,1,2,9,18.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,41,1313,5,5,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,726,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,59,302,1,3,1,38,38.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,393,4,4,4,2,27.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,1391,3,4,3,31,6.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,36,445,3,4,3,0,13.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,134,5,4,5,14,14.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,775,5,5,5,2,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,70,752,1,3,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,289,1,3,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,954,3,3,3,0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,61,643,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,590,5,4,1,138,143.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,213,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,141,3,3,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,414,5,4,5,35,32.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,20,161,3,2,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,15,408,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,42,1074,5,2,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,71,425,2,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,38,239,3,5,3,21,12.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,528,1,3,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,28,1192,4,5,4,12,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,983,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,239,4,4,4,2,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,946,2,3,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,30,83,3,1,3,0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,14,762,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,65,235,3,5,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,236,1,2,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,38,546,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,54,546,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,47,762,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,40,1995,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,423,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,1242,4,4,4,0,16.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1849,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,809,1,2,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,991,1,3,1,1,4.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,55,200,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,1475,4,5,4,5,11.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,236,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,806,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,814,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,427,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,80,265,2,2,1,30,15.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,813,4,5,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,2586,4,4,2,0,27.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,63,408,2,4,2,39,38.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,20,1076,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,199,5,5,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,44,628,5,2,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,25,1282,3,4,3,0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,282,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1199,2,3,2,11,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1017,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,214,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1087,3,1,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,62,143,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,147,4,5,4,0,2.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1074,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,696,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,30,2422,2,4,2,38,28.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,35,546,1,3,1,4,7.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,337,3,4,3,45,63.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,251,4,4,4,13,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,151,2,4,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,296,3,4,3,23,16.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,280,5,2,5,0,25.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1065,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,733,2,3,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,34,863,2,4,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,417,2,4,2,19,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,33,2288,2,4,2,20,12.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1126,5,5,5,0,9.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,101,2,3,2,14,13.0
